序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
453,2023,平面及多媒體設計師,C130000000,-,-,-
454,2023,產品及服裝設計師(含工業設計),C130000000,747,71312,133
455,2023,護理人員,C130000000,---,---,---
456,2023,勞安及衛生管理人員(含工業安全管理師),C130000000,61,56316,73.4
457,2023,專案管理師(含經營管理顧問),C130000000,191,61283,86
458,2023,人力資源管理師,C130000000,86,48635,63.2
459,2023,廣告及行銷專業人員(含企劃),C130000000,38,38474,46.7
460,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C130000000,221,58570,80.1
461,2023,律師,C130000000,-,-,-
462,2023,技術員及助理專業人員,C130000000,1888,41191,61.7
463,2023,電機、電子技術員,C130000000,---,---,---
464,2023,機械技術員(含造船、輪機、鑄造),C130000000,-,-,-
465,2023,化工技術員,C130000000,---,---,---
466,2023,品管、工管及生管技術員,C130000000,291,44295,59
467,2023,製圖員,C130000000,-,-,-
468,2023,紡織技術員,C130000000,76,53772,71.1
469,2023,焚化爐、水處理及氣(液)體設備操作員,C130000000,-,-,-
470,2023,勞安及衛生技術員,C130000000,-,-,-
471,2023,會計人員,C130000000,-,-,-
472,2023,工商業銷售代表(含業務員),C130000000,777,38743,59.2
473,2023,採購員,C130000000,445,39798,64.7
474,2023,報關員(含報驗、船務人員),C130000000,52,45661,61.3
475,2023,專業秘書,C130000000,---,---,---
476,2023,資訊管理及維護技術員,C130000000,---,---,---
477,2023,事務支援人員,C130000000,3561,35518,55.6
478,2023,總務,C130000000,351,39538,63.9
479,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C130000000,1165,33559,58.7
480,2023,接待員及服務台事務人員(含總機),C130000000,-,-,-
481,2023,會計助理、簿記、出納,C130000000,1507,36458,56
482,2023,存貨事務人員,C130000000,241,34821,42.6
483,2023,生產及物料規劃事務人員,C130000000,232,35193,47.3
484,2023,人事事務人員,C130000000,---,---,---
485,2023,服務及銷售工作人員,C130000000,361,29251,38.3
486,2023,銷售人員,C130000000,312,29699,39.3
487,2023,建築物管理員、保全及警衛人員,C130000000,---,---,---
488,2023,技藝、機械設備操作及組裝人員,C130000000,7761,33720,51.4
489,2023,產業用機器維修人員,C130000000,-,-,-
490,2023,電力、電子、資通訊設備裝修人員(含水電工),C130000000,---,---,---
491,2023,產品分級及檢查人員,C130000000,103,28520,34.5
492,2023,服飾打樣人員,C130000000,-,-,-
493,2023,鞣(製)革、毛皮及皮革工作人員,C130000000,1911,30328,46.5
494,2023,製鞋及有關工作人員,C130000000,3116,37894,60.7
495,2023,生產機械設備操作人員、剪裁或裁縫人員,C130000000,1265,29715,42.7
496,2023,組裝(現場)人員,C130000000,1176,33009,47.8
497,2023,小客、貨車駕駛人員,C130000000,---,---,---
498,2023,大客、貨車駕駛人員,C130000000,---,---,---
499,2023,基層技術工及勞力工,C130000000,636,31093,46.7
500,2023,清潔及家事工作人員(含建築清潔工、房務人員),C130000000,---,---,---
501,2023,勞力工(含理貨員、行李搬運工),C130000000,629,31106,46.8
502,2023,主管及監督人員,C140000000,1634,53883,69.4
503,2023,高階主管(總經理及總執行長),C140000000,---,---,---
504,2023,中階主管(經理),C140000000,368,73275,91.1
505,2023,監督人員(含現場及辦公室主任、科/股長),C140000000,1216,45705,59.4
506,2023,專業人員,C140000000,229,51030,68.2
507,2023,品管、工管及生管工程師,C140000000,---,---,---
508,2023,機械工程師(含造船、輪機、鑄造),C140000000,-,-,-
509,2023,電機、電子工程師,C140000000,---,---,---
510,2023,護理人員,C140000000,-,-,-
511,2023,勞安及衛生管理人員(含工業安全管理師),C140000000,---,---,---
512,2023,廣告及行銷專業人員(含企劃),C140000000,---,---,---
513,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C140000000,---,---,---
514,2023,技術員及助理專業人員,C140000000,1081,39853,51.2
515,2023,電機、電子技術員,C140000000,---,---,---
516,2023,機械技術員(含造船、輪機、鑄造),C140000000,339,40785,53.3
517,2023,品管、工管及生管技術員,C140000000,---,---,---
518,2023,製圖員,C140000000,-,-,-
519,2023,勞安及衛生技術員,C140000000,---,---,---
520,2023,工商業銷售代表(含業務員),C140000000,307,41758,54.3
521,2023,採購員,C140000000,---,---,---
522,2023,專業秘書,C140000000,---,---,---
523,2023,資訊管理及維護技術員,C140000000,---,---,---
524,2023,事務支援人員,C140000000,2976,34101,41.2
525,2023,總務,C140000000,---,---,---
526,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C140000000,585,34520,42.2
527,2023,接待員及服務台事務人員(含總機),C140000000,---,---,---
528,2023,電話及網路客服人員,C140000000,---,---,---
529,2023,會計助理、簿記、出納,C140000000,1490,34851,41.9
530,2023,存貨事務人員,C140000000,222,34433,39.9
531,2023,生產及物料規劃事務人員,C140000000,153,35258,43.6
532,2023,人事事務人員,C140000000,---,---,---
533,2023,服務及銷售工作人員,C140000000,-,-,-
534,2023,建築物管理員、保全及警衛人員,C140000000,-,-,-
535,2023,技藝、機械設備操作及組裝人員,C140000000,6124,30817,38.8
536,2023,營建木作人員,C140000000,---,---,---
537,2023,油漆、噴漆人員(含裱糊工),C140000000,---,---,---
538,2023,產業用機器維修人員,C140000000,---,---,---
539,2023,各種材質手工藝人員,C140000000,-,-,-
540,2023,電力、電子、資通訊設備裝修人員(含水電工),C140000000,-,-,-
541,2023,產品分級及檢查人員,C140000000,118,28602,37
542,2023,木材處理、家具木工及有關工作人員,C140000000,3701,30374,37.3
543,2023,生產機械設備操作人員、剪裁或裁縫人員,C140000000,38,35870,48.7
544,2023,組裝(現場)人員,C140000000,1107,31517,41.5
545,2023,小客、貨車駕駛人員,C140000000,278,32116,43
546,2023,大客、貨車駕駛人員,C140000000,---,---,---
547,2023,推土、吊車、起重機等移運設備操作人員,C140000000,---,---,---
548,2023,基層技術工及勞力工,C140000000,2163,30574,41.5
549,2023,清潔及家事工作人員(含建築清潔工、房務人員),C140000000,---,---,---
550,2023,勞力工(含理貨員、行李搬運工),C140000000,2137,30606,41.6
551,2023,主管及監督人員,C150000000,3937,58800,85.8
552,2023,高階主管(總經理及總執行長),C150000000,167,121331,214.1
553,2023,中階主管(經理),C150000000,757,73707,111
554,2023,監督人員(含現場及辦公室主任、科/股長),C150000000,3013,51589,72.6
555,2023,專業人員,C150000000,1848,51986,73.6
556,2023,農、林、漁、牧業專業人員,C150000000,-,-,-
557,2023,品管、工管及生管工程師,C150000000,491,56019,75.7
558,2023,環境工程師,C150000000,---,---,---
559,2023,機械工程師(含造船、輪機、鑄造),C150000000,230,54075,78.1
560,2023,化學工程師,C150000000,161,46818,67.5
561,2023,電機、電子工程師,C150000000,158,51698,71.3
562,2023,平面及多媒體設計師,C150000000,---,---,---
563,2023,產品及服裝設計師(含工業設計),C150000000,---,---,---
564,2023,護理人員,C150000000,---,---,---
565,2023,勞安及衛生管理人員(含工業安全管理師),C150000000,144,44953,61.6
566,2023,專案管理師(含經營管理顧問),C150000000,---,---,---
567,2023,稽核人員,C150000000,---,---,---
568,2023,人力資源管理師,C150000000,---,---,---
569,2023,廣告及行銷專業人員(含企劃),C150000000,263,51355,74.9
570,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C150000000,103,50410,72.9
571,2023,翻譯人員,C150000000,-,-,-
572,2023,技術員及助理專業人員,C150000000,4681,41008,62.6
573,2023,電機、電子技術員,C150000000,213,45708,64.5
574,2023,機械技術員(含造船、輪機、鑄造),C150000000,511,36904,61.8
575,2023,化工技術員,C150000000,87,37768,50.7
576,2023,品管、工管及生管技術員,C150000000,640,32481,49.3
577,2023,製圖員,C150000000,---,---,---
578,2023,環境工程技術員,C150000000,---,---,---
579,2023,發電設備操作員,C150000000,75,43354,56.6
580,2023,焚化爐、水處理及氣(液)體設備操作員,C150000000,159,42889,59.4
581,2023,化學加工設備控制員,C150000000,-,-,-
582,2023,勞安及衛生技術員,C150000000,---,---,---
583,2023,會計人員,C150000000,---,---,---
584,2023,工商業銷售代表(含業務員),C150000000,2179,43131,68.4
585,2023,採購員,C150000000,335,38991,54.5
586,2023,報關員(含報驗、船務人員),C150000000,-,-,-
587,2023,專業秘書,C150000000,---,---,---
588,2023,法務人員,C150000000,-,-,-
589,2023,資訊管理及維護技術員,C150000000,---,---,---
590,2023,事務支援人員,C150000000,5353,33224,45.9
591,2023,總務,C150000000,488,37232,48.5
592,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C150000000,1851,32895,47.2
593,2023,接待員及服務台事務人員(含總機),C150000000,---,---,---
594,2023,電話及網路客服人員,C150000000,-,-,-
595,2023,會計助理、簿記、出納,C150000000,1475,31194,42.4
596,2023,存貨事務人員,C150000000,409,37762,50.1
597,2023,生產及物料規劃事務人員,C150000000,928,32387,44.1
598,2023,人事事務人員,C150000000,120,36723,52.7
599,2023,服務及銷售工作人員,C150000000,575,39702,61.4
600,2023,廚師,C150000000,---,---,---
601,2023,銷售人員,C150000000,119,39830,65
602,2023,建築物管理員、保全及警衛人員,C150000000,434,39944,61.4
603,2023,技藝、機械設備操作及組裝人員,C150000000,29121,34009,46
604,2023,產業用機器維修人員,C150000000,302,39201,50.4
605,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C150000000,3540,31699,41.1
606,2023,電力、電子、資通訊設備裝修人員(含水電工),C150000000,280,36307,50.4
607,2023,產品分級及檢查人員,C150000000,441,28377,34.9
608,2023,生產機械設備操作人員、剪裁或裁縫人員,C150000000,17092,34283,47.1
609,2023,組裝(現場)人員,C150000000,4832,31843,42
610,2023,小客、貨車駕駛人員,C150000000,1049,35643,47
611,2023,大客、貨車駕駛人員,C150000000,1148,43445,58.6
612,2023,推土、吊車、起重機等移運設備操作人員,C150000000,437,37848,52.1
613,2023,基層技術工及勞力工,C150000000,2913,31118,39.1
614,2023,清潔及家事工作人員(含建築清潔工、房務人員),C150000000,75,29778,42.4
615,2023,勞力工(含理貨員、行李搬運工),C150000000,2838,31153,39
616,2023,主管及監督人員,C160000000,5550,59110,81.9
617,2023,高階主管(總經理及總執行長),C160000000,341,110994,152.2
618,2023,中階主管(經理),C160000000,1209,72293,106.4
619,2023,監督人員(含現場及辦公室主任、科/股長),C160000000,4000,50702,69.2
620,2023,專業人員,C160000000,2119,44935,63.6
621,2023,品管、工管及生管工程師,C160000000,405,48809,68.1
622,2023,化學工程師,C160000000,---,---,---
623,2023,電機、電子工程師,C160000000,---,---,---
624,2023,平面及多媒體設計師,C160000000,---,---,---
625,2023,產品及服裝設計師(含工業設計),C160000000,---,---,---
626,2023,勞安及衛生管理人員(含工業安全管理師),C160000000,---,---,---
627,2023,專案管理師(含經營管理顧問),C160000000,84,59116,93.5
628,2023,稽核人員,C160000000,---,---,---
629,2023,人力資源管理師,C160000000,---,---,---
630,2023,廣告及行銷專業人員(含企劃),C160000000,---,---,---
631,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C160000000,277,50179,68.6
632,2023,技術員及助理專業人員,C160000000,4592,37944,50.3
633,2023,電機、電子技術員,C160000000,---,---,---
634,2023,機械技術員(含造船、輪機、鑄造),C160000000,405,38433,57.9
635,2023,化工技術員,C160000000,---,---,---
636,2023,品管、工管及生管技術員,C160000000,715,37520,51.8
637,2023,製圖員,C160000000,---,---,---
638,2023,環境工程技術員,C160000000,---,---,---
639,2023,勞安及衛生技術員,C160000000,---,---,---
640,2023,會計人員,C160000000,---,---,---
641,2023,工商業銷售代表(含業務員),C160000000,2200,38751,50.5
642,2023,採購員,C160000000,363,36252,44.4
643,2023,專業秘書,C160000000,---,---,---
644,2023,資訊管理及維護技術員,C160000000,---,---,---
645,2023,事務支援人員,C160000000,6254,31618,40.1
646,2023,總務,C160000000,562,32321,40.4
647,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C160000000,2131,31177,38.7
648,2023,收帳、收費人員(含帳款催收),C160000000,-,-,-
649,2023,接待員及服務台事務人員(含總機),C160000000,---,---,---
650,2023,電話及網路客服人員,C160000000,---,---,---
651,2023,會計助理、簿記、出納,C160000000,2333,31824,41.3
652,2023,存貨事務人員,C160000000,346,31146,39.6
653,2023,生產及物料規劃事務人員,C160000000,464,32951,41.1
654,2023,人事事務人員,C160000000,---,---,---
655,2023,服務及銷售工作人員,C160000000,253,44573,63.9
656,2023,廚師,C160000000,-,-,-
657,2023,銷售人員,C160000000,176,37463,47.5
658,2023,建築物管理員、保全及警衛人員,C160000000,-,-,-
659,2023,技藝、機械設備操作及組裝人員,C160000000,34590,33451,44.4
660,2023,產業用機器維修人員,C160000000,---,---,---
661,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C160000000,28792,33565,44.7
662,2023,電力、電子、資通訊設備裝修人員(含水電工),C160000000,---,---,---
663,2023,產品分級及檢查人員,C160000000,1055,29713,38.3
664,2023,生產機械設備操作人員、剪裁或裁縫人員,C160000000,2034,34693,45.2
665,2023,組裝(現場)人員,C160000000,1345,29974,37.7
666,2023,小客、貨車駕駛人員,C160000000,882,34995,47.6
667,2023,大客、貨車駕駛人員,C160000000,---,---,---
668,2023,推土、吊車、起重機等移運設備操作人員,C160000000,---,---,---
669,2023,基層技術工及勞力工,C160000000,1321,26960,34.8
670,2023,清潔及家事工作人員(含建築清潔工、房務人員),C160000000,---,---,---
671,2023,勞力工(含理貨員、行李搬運工),C160000000,1161,26826,34.7
672,2023,主管及監督人員,C170000000,539,94567,159.8
673,2023,高階主管(總經理及總執行長),C170000000,---,---,---
674,2023,中階主管(經理),C170000000,197,104975,185.6
675,2023,監督人員(含現場及辦公室主任、科/股長),C170000000,297,82018,133
676,2023,專業人員,C170000000,2164,71420,117.3
677,2023,品管、工管及生管工程師,C170000000,---,---,---
678,2023,土木及水利工程師,C170000000,---,---,---
679,2023,環境工程師,C170000000,139,74899,113.4
680,2023,機械工程師(含造船、輪機、鑄造),C170000000,426,73693,122.4
681,2023,化學工程師,C170000000,418,67854,112.5
682,2023,電機、電子工程師,C170000000,121,67060,101.9
683,2023,醫師,C170000000,-,-,-
684,2023,護理人員,C170000000,---,---,---
685,2023,勞安及衛生管理人員(含工業安全管理師),C170000000,95,73475,107.7
686,2023,會(審)計師,C170000000,70,66780,104.1
687,2023,專案管理師(含經營管理顧問),C170000000,-,-,-
688,2023,人力資源管理師,C170000000,64,68206,96.9
689,2023,廣告及行銷專業人員(含企劃),C170000000,-,-,-
690,2023,公關專業人員,C170000000,---,---,---
691,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C170000000,65,77922,108.1
692,2023,技術員及助理專業人員,C170000000,5061,63419,101.9
693,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C170000000,33,50308,75.8
694,2023,電機、電子技術員,C170000000,246,54855,84.2
695,2023,機械技術員(含造船、輪機、鑄造),C170000000,226,64976,113.6
696,2023,化工技術員,C170000000,197,50106,88.5
697,2023,品管、工管及生管技術員,C170000000,484,58015,92.9
698,2023,製圖員,C170000000,-,-,-
699,2023,環境工程技術員,C170000000,148,63791,104.1
700,2023,發電設備操作員,C170000000,102,69949,109.2
701,2023,焚化爐、水處理及氣(液)體設備操作員,C170000000,221,68998,108.2
702,2023,石油及天然氣精煉設備操作員,C170000000,2788,65699,103.2
703,2023,船舶監管人員(含引水人員),C170000000,-,-,-
704,2023,勞安及衛生技術員,C170000000,433,64900,114.4
705,2023,工商業銷售代表(含業務員),C170000000,86,59578,87.7
706,2023,採購員,C170000000,---,---,---
707,2023,資訊管理及維護技術員,C170000000,---,---,---
708,2023,事務支援人員,C170000000,875,55577,93.1
709,2023,總務,C170000000,292,68718,106.1
710,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C170000000,217,47073,77.4
711,2023,會計助理、簿記、出納,C170000000,---,---,---
712,2023,存貨事務人員,C170000000,---,---,---
713,2023,生產及物料規劃事務人員,C170000000,---,---,---
714,2023,人事事務人員,C170000000,---,---,---
715,2023,服務及銷售工作人員,C170000000,-,-,-
716,2023,建築物管理員、保全及警衛人員,C170000000,-,-,-
717,2023,技藝、機械設備操作及組裝人員,C170000000,1871,58578,96.9
718,2023,園藝及農牧業生產人員,C170000000,-,-,-
719,2023,鋼筋彎紮、模板及混凝土有關工作人員,C170000000,-,-,-
720,2023,管道裝設人員(含檢修),C170000000,-,-,-
721,2023,產業用機器維修人員,C170000000,-,-,-
722,2023,電力、電子、資通訊設備裝修人員(含水電工),C170000000,-,-,-
723,2023,生產機械設備操作人員、剪裁或裁縫人員,C170000000,---,---,---
724,2023,小客、貨車駕駛人員,C170000000,-,-,-
725,2023,大客、貨車駕駛人員,C170000000,---,---,---
726,2023,推土、吊車、起重機等移運設備操作人員,C170000000,---,---,---
727,2023,基層技術工及勞力工,C170000000,194,36263,67.6
728,2023,勞力工(含理貨員、行李搬運工),C170000000,194,36263,67.6
729,2023,主管及監督人員,C180000000,5539,92668,167.4
730,2023,高階主管(總經理及總執行長),C180000000,367,163671,315.3
731,2023,中階主管(經理),C180000000,1869,106789,189.5
732,2023,監督人員(含現場及辦公室主任、科/股長),C180000000,3303,76788,136.9
733,2023,專業人員,C180000000,7748,66001,108.8
734,2023,數理工程及地球科學研究人員,C180000000,-,-,-
735,2023,農、林、漁、牧業專業人員,C180000000,-,-,-
736,2023,品管、工管及生管工程師,C180000000,1938,67156,107.5
737,2023,土木及水利工程師,C180000000,---,---,---
738,2023,環境工程師,C180000000,229,65596,111.1
739,2023,機械工程師(含造船、輪機、鑄造),C180000000,811,64402,109.4
740,2023,化學工程師,C180000000,2053,67325,109.2
741,2023,紡織工程師,C180000000,144,52479,83.2
742,2023,生物科學工程師,C180000000,-,-,-
743,2023,電機、電子工程師,C180000000,593,62680,106.1
744,2023,建築工程師(含建築師),C180000000,---,---,---
745,2023,產品及服裝設計師(含工業設計),C180000000,---,---,---
746,2023,醫師,C180000000,-,-,-
747,2023,護理人員,C180000000,---,---,---
748,2023,藥事人員(含藥師),C180000000,---,---,---
749,2023,勞安及衛生管理人員(含工業安全管理師),C180000000,386,64537,104.9
750,2023,會(審)計師,C180000000,57,67270,111.8
751,2023,風險控管人員,C180000000,-,-,-
752,2023,財務及投資規劃分析人員,C180000000,87,71738,136.2
753,2023,專案管理師(含經營管理顧問),C180000000,377,73608,129.7
754,2023,稽核人員,C180000000,---,---,---
755,2023,人力資源管理師,C180000000,155,60244,96.7
756,2023,廣告及行銷專業人員(含企劃),C180000000,239,63040,93.9
757,2023,公關專業人員,C180000000,---,---,---
758,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C180000000,356,64881,110.9
759,2023,律師,C180000000,-,-,-
760,2023,專利工程師及公證人,C180000000,---,---,---
761,2023,技術員及助理專業人員,C180000000,17865,54531,93.3
762,2023,物理、化學及地球科學技術員,C180000000,---,---,---
763,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C180000000,60,57699,98.1
764,2023,電機、電子技術員,C180000000,1041,49108,82.5
765,2023,機械技術員(含造船、輪機、鑄造),C180000000,2379,57613,104.2
766,2023,化工技術員,C180000000,5523,54404,97.6
767,2023,品管、工管及生管技術員,C180000000,4145,54672,87.1
768,2023,製圖員,C180000000,---,---,---
769,2023,環境工程技術員,C180000000,347,56034,94.5
770,2023,紡織技術員,C180000000,440,37056,51.7
771,2023,發電設備操作員,C180000000,-,-,-
772,2023,焚化爐、水處理及氣(液)體設備操作員,C180000000,523,54473,92
773,2023,化學加工設備控制員,C180000000,640,58422,96.9
774,2023,農業技術及農業推廣人員,C180000000,---,---,---
775,2023,勞安及衛生技術員,C180000000,379,52301,93
776,2023,會計人員,C180000000,120,61430,110.7
777,2023,工商業銷售代表(含業務員),C180000000,1170,57666,95.4
778,2023,採購員,C180000000,559,50955,89.6
779,2023,報關員(含報驗、船務人員),C180000000,-,-,-
780,2023,不動產經紀人,C180000000,-,-,-
781,2023,專業秘書,C180000000,119,66881,109.7
782,2023,法務人員,C180000000,---,---,---
783,2023,資訊管理及維護技術員,C180000000,176,51332,101.9
784,2023,事務支援人員,C180000000,4374,46725,77.3
785,2023,總務,C180000000,761,50227,83.4
786,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C180000000,1553,47482,78.2
787,2023,接待員及服務台事務人員(含總機),C180000000,88,40197,57.9
788,2023,會計助理、簿記、出納,C180000000,672,44059,68.6
789,2023,統計、財務、證券及保險事務人員,C180000000,---,---,---
790,2023,存貨事務人員,C180000000,558,43970,73.3
791,2023,生產及物料規劃事務人員,C180000000,518,48555,83.8
792,2023,人事事務人員,C180000000,211,42446,74.9
793,2023,服務及銷售工作人員,C180000000,280,50219,84.2
794,2023,廚師,C180000000,---,---,---
795,2023,建築物管理員、保全及警衛人員,C180000000,263,51277,86.4
796,2023,技藝、機械設備操作及組裝人員,C180000000,29180,47876,79.7
797,2023,管道裝設人員(含檢修),C180000000,-,-,-
798,2023,焊接及切割人員(含電焊工、氣焊工),C180000000,-,-,-
799,2023,工具製造人員(含模具工、鉗工),C180000000,-,-,-
800,2023,產業用機器維修人員,C180000000,954,50688,78.3
801,2023,電力、電子、資通訊設備裝修人員(含水電工),C180000000,404,48664,71.7
802,2023,產品分級及檢查人員,C180000000,394,35510,61.4
803,2023,生產機械設備操作人員、剪裁或裁縫人員,C180000000,20621,46594,80.6
804,2023,組裝(現場)人員,C180000000,5567,52746,80.1
805,2023,小客、貨車駕駛人員,C180000000,---,---,---
806,2023,大客、貨車駕駛人員,C180000000,578,50237,71.4
807,2023,推土、吊車、起重機等移運設備操作人員,C180000000,296,39349,62.9
808,2023,基層技術工及勞力工,C180000000,1940,31531,43
809,2023,清潔及家事工作人員(含建築清潔工、房務人員),C180000000,---,---,---
810,2023,勞力工(含理貨員、行李搬運工),C180000000,1839,31680,43.1
811,2023,主管及監督人員,C190000000,7973,82972,131.7
812,2023,高階主管(總經理及總執行長),C190000000,852,156550,282.4
813,2023,中階主管(經理),C190000000,2452,102169,158.1
814,2023,監督人員(含現場及辦公室主任、科/股長),C190000000,4669,59464,91.1
815,2023,專業人員,C190000000,4730,57155,86.9
816,2023,品管、工管及生管工程師,C190000000,1118,53772,78.7
817,2023,環境工程師,C190000000,---,---,---
818,2023,機械工程師(含造船、輪機、鑄造),C190000000,---,---,---
819,2023,化學工程師,C190000000,1741,61464,96.1
820,2023,生物科學工程師,C190000000,-,-,-
821,2023,電機、電子工程師,C190000000,111,51915,83.6
822,2023,平面及多媒體設計師,C190000000,-,-,-
823,2023,產品及服裝設計師(含工業設計),C190000000,216,50424,64.7
824,2023,護理人員,C190000000,---,---,---
825,2023,勞安及衛生管理人員(含工業安全管理師),C190000000,209,56609,88.2
826,2023,財務及投資規劃分析人員,C190000000,-,-,-
827,2023,專案管理師(含經營管理顧問),C190000000,219,65951,103
828,2023,稽核人員,C190000000,---,---,---
829,2023,人力資源管理師,C190000000,139,51216,73.6
830,2023,廣告及行銷專業人員(含企劃),C190000000,447,48637,72.6
831,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C190000000,211,65986,101.4
832,2023,翻譯人員,C190000000,-,-,-
833,2023,技術員及助理專業人員,C190000000,11939,45173,67
834,2023,電機、電子技術員,C190000000,---,---,---
835,2023,機械技術員(含造船、輪機、鑄造),C190000000,---,---,---
836,2023,化工技術員,C190000000,4374,44976,67.2
837,2023,品管、工管及生管技術員,C190000000,2380,38928,52.6
838,2023,環境工程技術員,C190000000,174,50358,70.4
839,2023,焚化爐、水處理及氣(液)體設備操作員,C190000000,---,---,---
840,2023,化學加工設備控制員,C190000000,258,42216,56.1
841,2023,農業技術及農業推廣人員,C190000000,50,34321,43.2
842,2023,勞安及衛生技術員,C190000000,---,---,---
843,2023,會計人員,C190000000,251,50682,71.4
844,2023,工商業銷售代表(含業務員),C190000000,2676,51254,80.8
845,2023,採購員,C190000000,658,43215,66.6
846,2023,報關員(含報驗、船務人員),C190000000,-,-,-
847,2023,專業秘書,C190000000,144,51107,76.1
848,2023,法務人員,C190000000,---,---,---
849,2023,資訊管理及維護技術員,C190000000,---,---,---
850,2023,事務支援人員,C190000000,7148,41020,60.2
851,2023,總務,C190000000,719,44278,63.1
852,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C190000000,2361,41314,63.5
853,2023,接待員及服務台事務人員(含總機),C190000000,---,---,---
854,2023,電話及網路客服人員,C190000000,-,-,-
855,2023,會計助理、簿記、出納,C190000000,1404,41314,60.8
856,2023,統計、財務、證券及保險事務人員,C190000000,-,-,-
857,2023,存貨事務人員,C190000000,1153,38354,54.2
858,2023,生產及物料規劃事務人員,C190000000,967,41532,59.6
859,2023,人事事務人員,C190000000,374,41003,57.5
860,2023,服務及銷售工作人員,C190000000,1108,33477,46.5
861,2023,廚師,C190000000,---,---,---
862,2023,按摩師,C190000000,-,-,-
863,2023,銷售人員,C190000000,-,-,-
864,2023,建築物管理員、保全及警衛人員,C190000000,---,---,---
865,2023,技藝、機械設備操作及組裝人員,C190000000,17285,35278,48.6
866,2023,產業用機器維修人員,C190000000,200,44764,66.2
867,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C190000000,-,-,-
868,2023,電力、電子、資通訊設備裝修人員(含水電工),C190000000,---,---,---
869,2023,產品分級及檢查人員,C190000000,988,34760,45.6
870,2023,生產機械設備操作人員、剪裁或裁縫人員,C190000000,10087,35990,49.8
871,2023,組裝(現場)人員,C190000000,5119,32322,44.4
872,2023,小客、貨車駕駛人員,C190000000,---,---,---
873,2023,大客、貨車駕駛人員,C190000000,279,48822,63
874,2023,推土、吊車、起重機等移運設備操作人員,C190000000,221,36078,50.2
875,2023,基層技術工及勞力工,C190000000,2084,33026,44.3
876,2023,清潔及家事工作人員(含建築清潔工、房務人員),C190000000,227,29488,35.3
877,2023,勞力工(含理貨員、行李搬運工),C190000000,1857,33459,45.3
878,2023,主管及監督人員,C200000000,4871,82491,125.7
879,2023,高階主管(總經理及總執行長),C200000000,563,175552,310.4
880,2023,中階主管(經理),C200000000,1670,93670,145.3
881,2023,監督人員(含現場及辦公室主任、科/股長),C200000000,2638,55553,80.5
882,2023,專業人員,C200000000,6783,49106,66.3
883,2023,生命科學及生態環境研究人員,C200000000,88,61465,80.5
884,2023,品管、工管及生管工程師,C200000000,1400,46058,63.1
885,2023,環境工程師,C200000000,---,---,---
886,2023,冷凍空調工程師,C200000000,---,---,---
887,2023,機械工程師(含造船、輪機、鑄造),C200000000,208,44142,59.8
888,2023,化學工程師,C200000000,1198,48849,67
889,2023,醫療器材、醫學工程師,C200000000,94,41182,55.9
890,2023,生物科學工程師,C200000000,1682,46752,61.3
891,2023,電機、電子工程師,C200000000,111,49920,67.5
892,2023,平面及多媒體設計師,C200000000,---,---,---
893,2023,產品及服裝設計師(含工業設計),C200000000,92,44356,62.4
894,2023,護理人員,C200000000,---,---,---
895,2023,獸醫師,C200000000,-,-,-
896,2023,藥事人員(含藥師),C200000000,588,56158,77.6
897,2023,勞安及衛生管理人員(含工業安全管理師),C200000000,154,48290,65.5
898,2023,財務及投資規劃分析人員,C200000000,-,-,-
899,2023,專案管理師(含經營管理顧問),C200000000,220,59302,83.1
900,2023,稽核人員,C200000000,---,---,---
901,2023,人力資源管理師,C200000000,141,52935,70.2
902,2023,廣告及行銷專業人員(含企劃),C200000000,288,50071,64.8
903,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C200000000,305,53358,71.3
904,2023,律師,C200000000,---,---,---
905,2023,專利工程師及公證人,C200000000,-,-,-
906,2023,技術員及助理專業人員,C200000000,7237,40816,58.1
907,2023,電機、電子技術員,C200000000,---,---,---
908,2023,機械技術員(含造船、輪機、鑄造),C200000000,228,37688,50.6
909,2023,化工技術員,C200000000,770,37270,53.4
