序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
268,2025,運輸事務人員(含稽查、調度、管理、航務),G450000000,-,-,-
269,2025,人事事務人員,G450000000,6927,41061,54.1
270,2025,其他事務支援人員,G450000000,-,-,-
271,2025,服務及銷售工作人員,G450000000,35277,36244,49.9
272,2025,廚師(含廚房領班),G450000000,---,---,---
273,2025,飲料調配及調酒員,G450000000,-,-,-
274,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),G450000000,-,-,-
275,2025,美髮、美容及造型設計人員,G450000000,698,34513,44.5
276,2025,寵物美容師及動物照料工作人員,G450000000,-,-,-
277,2025,按摩師,G450000000,---,---,---
278,2025,商店銷售及展售人員(含門市店長),G450000000,29665,36308,49.3
279,2025,收銀員及售票員,G450000000,-,-,-
280,2025,電話及網路行銷人員,G450000000,4052,35361,54.4
281,2025,加油站服務員,G450000000,-,-,-
282,2025,建築物管理員、保全及警衛人員,G450000000,642,38656,52.2
283,2025,其他服務及銷售工作人員,G450000000,-,-,-
284,2025,技藝、機械設備操作及組裝人員,G450000000,120630,38809,51
