序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
135,2025,專案管理師(含經營管理顧問),F410000000,213,59561,82.7
136,2025,稽核人員,F410000000,---,---,---
137,2025,人力資源管理師,F410000000,106,59021,82.6
138,2025,廣告及行銷專業人員(含企劃),F410000000,---,---,---
139,2025,公關專業人員,F410000000,-,-,-
140,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),F410000000,175,66993,92.6
141,2025,律師,F410000000,-,-,-
142,2025,編輯、作家及有關撰稿人員,F410000000,-,-,-
143,2025,翻譯人員,F410000000,-,-,-
144,2025,其他專業人員,F410000000,-,-,-
145,2025,技術員及助理專業人員,F410000000,18377,52554,73.5
146,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),F410000000,13670,54033,75.7
147,2025,電機、電子技術員,F410000000,---,---,---
148,2025,冷凍空調技術員,F410000000,-,-,-
149,2025,機械技術員(含造船、輪機、鑄造),F410000000,-,-,-
150,2025,化工技術員,F410000000,-,-,-
151,2025,品管、工管及生管技術員,F410000000,-,-,-
152,2025,製圖員,F410000000,1058,46327,62.6
153,2025,環境工程技術員,F410000000,---,---,---
154,2025,勞安及衛生技術員,F410000000,1225,41420,60
155,2025,會計人員,F410000000,---,---,---
156,2025,工商業銷售代表(含業務員),F410000000,---,---,---
157,2025,採購員,F410000000,805,52880,71.1
158,2025,不動產經紀人(含房屋仲介),F410000000,-,-,-
159,2025,專業秘書,F410000000,228,56698,77
160,2025,土地代書(地政士),F410000000,-,-,-
161,2025,法務人員,F410000000,---,---,---
162,2025,資訊管理及維護技術員,F410000000,---,---,---
163,2025,電信技術員,F410000000,-,-,-
164,2025,其他技術員及助理專業人員,F410000000,-,-,-
165,2025,事務支援人員,F410000000,7668,40075,53.7
166,2025,總務,F410000000,939,39887,51.6
167,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),F410000000,3075,40445,54.4
168,2025,接待員及服務台事務人員(含總機),F410000000,---,---,---
169,2025,醫院(診所)櫃台事務人員,F410000000,-,-,-
170,2025,會計助理、簿記、出納,F410000000,2849,40344,54.4
171,2025,存貨事務人員,F410000000,-,-,-
172,2025,生產及物料規劃事務人員,F410000000,149,46329,66.2
173,2025,運輸事務人員(含稽查、調度、管理、航務),F410000000,-,-,-
174,2025,人事事務人員,F410000000,417,38093,50.2
175,2025,其他事務支援人員,F410000000,-,-,-
176,2025,服務及銷售工作人員,F410000000,536,34624,45.8
177,2025,廚師(含廚房領班),F410000000,---,---,---
178,2025,按摩師,F410000000,-,-,-
179,2025,商店銷售及展售人員(含門市店長),F410000000,-,-,-
180,2025,建築物管理員、保全及警衛人員,F410000000,527,34660,45.8
181,2025,技藝、機械設備操作及組裝人員,F410000000,32808,42156,60.5
182,2025,園藝及農牧業生產人員,F410000000,---,---,---
183,2025,砌磚及有關工作人員,F410000000,---,---,---
184,2025,砌石、裁石及石雕人員,F410000000,-,-,-
185,2025,鋼筋彎紮、模板及混凝土有關工作人員,F410000000,8585,41776,60.7
186,2025,營建木作人員,F410000000,---,---,---
187,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),F410000000,---,---,---
188,2025,屋頂工作、地面牆面鋪設、泥作工作人員,F410000000,---,---,---
189,2025,絕緣材料、玻璃安裝人員,F410000000,-,-,-
190,2025,管道裝設人員(含檢修),F410000000,-,-,-
191,2025,空調及冷凍機械裝修人員,F410000000,-,-,-
192,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),F410000000,---,---,---
193,2025,焊接及切割人員(含電焊工、氣焊工),F410000000,---,---,---
194,2025,金屬結構預備及組合人員,F410000000,---,---,---
195,2025,鍛造、錘造及鍛壓工作人員,F410000000,-,-,-
196,2025,工具製造人員(含模具工、鉗工),F410000000,-,-,-
197,2025,車輛維修人員(含自行車、機車、汽車、火車),F410000000,-,-,-
198,2025,產業用機器維修人員,F410000000,---,---,---
199,2025,電力、電子、資通訊設備裝修人員(含水電工),F410000000,---,---,---
200,2025,生產機械設備操作人員、剪裁或裁縫人員,F410000000,-,-,-
201,2025,小客、貨車駕駛人員,F410000000,---,---,---
202,2025,大客、貨車駕駛人員,F410000000,---,---,---
203,2025,推土、吊車、起重機等移運設備操作人員,F410000000,---,---,---
204,2025,基層技術工及勞力工,F410000000,18979,35498,45.6
205,2025,清潔及家事工作人員(含建築清潔工、房務人員),F410000000,2113,31697,39.5
206,2025,勞力工(含理貨員、行李搬運工),F410000000,16866,35974,47.3
207,2025,抄表員及自動販賣機收款員,F410000000,-,-,-
208,2025,停車場管理工,F410000000,-,-,-
209,2025,主管及監督人員,F420000000,3926,86254,124.5
210,2025,高階主管(總經理及總執行長),F420000000,318,148271,221.7
211,2025,中階主管(經理),F420000000,1119,110227,156.2
212,2025,監督人員(含現場及辦公室主任、科/股長),F420000000,2489,67553,97.5
213,2025,專業人員,F420000000,5060,61462,88.2
214,2025,品管、工管及生管工程師,F420000000,213,63215,97.2
215,2025,土木及水利工程師,F420000000,1782,62533,90.2
216,2025,環境工程師,F420000000,258,61947,88
217,2025,冷凍空調工程師,F420000000,83,68543,86.7
218,2025,機械工程師(含造船、輪機、鑄造),F420000000,222,68321,101.4
219,2025,化學工程師,F420000000,---,---,---
220,2025,地質、採礦、鑽探、冶金工程師,F420000000,---,---,---
221,2025,電機、電子工程師,F420000000,525,65761,97.4
222,2025,電信工程師,F420000000,-,-,-
223,2025,建築工程師(含建築師),F420000000,498,54861,79.9
224,2025,景觀設計師、都市及交通規劃師,F420000000,---,---,---
225,2025,測量師及製圖師,F420000000,159,53331,69.2
226,2025,室內設計師,F420000000,-,-,-
227,2025,護理人員,F420000000,---,---,---
228,2025,勞安及衛生管理人員(含工業安全管理師),F420000000,655,54229,73.5
229,2025,會(審)計師,F420000000,-,-,-
230,2025,財務及投資規劃分析人員,F420000000,---,---,---
231,2025,專案管理師(含經營管理顧問),F420000000,240,76005,105.2
232,2025,稽核人員,F420000000,---,---,---
233,2025,人力資源管理師,F420000000,76,62025,86.3
234,2025,廣告及行銷專業人員(含企劃),F420000000,94,58076,86.2
235,2025,公關專業人員,F420000000,31,64500,110.4
