序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
1473,2025,製圖員,C220000000,534,42144,58.3
1474,2025,環境工程技術員,C220000000,---,---,---
1475,2025,焚化爐、水處理及氣(液)體設備操作員,C220000000,-,-,-
1476,2025,化學加工設備控制員,C220000000,-,-,-
1477,2025,勞安及衛生技術員,C220000000,307,38579,51.7
1478,2025,會計人員,C220000000,151,49125,72.6
1479,2025,統計及精算助理專業人員,C220000000,---,---,---
1480,2025,工商業銷售代表(含業務員),C220000000,2912,44028,63.3
1481,2025,採購員,C220000000,1295,40245,54.6
1482,2025,報關員(含報驗、船務人員),C220000000,---,---,---
1483,2025,專業秘書,C220000000,---,---,---
1484,2025,法務人員,C220000000,---,---,---
1485,2025,攝影師、攝影記者,C220000000,-,-,-
1486,2025,資訊管理及維護技術員,C220000000,282,40822,57
1487,2025,其他技術員及助理專業人員,C220000000,-,-,-
1488,2025,事務支援人員,C220000000,16905,35227,46
1489,2025,總務,C220000000,1240,36000,46.8
1490,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C220000000,4517,35042,44.7
1491,2025,收帳、收費人員(含帳款催收),C220000000,-,-,-
1492,2025,接待員及服務台事務人員(含總機),C220000000,327,32893,48.7
1493,2025,電話及網路客服人員,C220000000,---,---,---
1494,2025,統計調查訪談人員,C220000000,-,-,-
1495,2025,醫院(診所)櫃台事務人員,C220000000,-,-,-
1496,2025,會計助理、簿記、出納,C220000000,6136,35206,45.9
1497,2025,存貨事務人員,C220000000,1841,34849,46.5
1498,2025,生產及物料規劃事務人員,C220000000,2174,35930,48.1
1499,2025,運輸事務人員(含稽查、調度、管理、航務),C220000000,-,-,-
1500,2025,人事事務人員,C220000000,654,35125,45.7
1501,2025,其他事務支援人員,C220000000,-,-,-
1502,2025,服務及銷售工作人員,C220000000,380,37267,52.8
1503,2025,廚師(含廚房領班),C220000000,---,---,---
1504,2025,旅館管家、舍監(含房務領班),C220000000,-,-,-
1505,2025,按摩師,C220000000,---,---,---
1506,2025,商店銷售及展售人員(含門市店長),C220000000,-,-,-
1507,2025,電話及網路行銷人員,C220000000,-,-,-
1508,2025,建築物管理員、保全及警衛人員,C220000000,335,37729,53.4
1509,2025,技藝、機械設備操作及組裝人員,C220000000,70483,34254,44.4
1510,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),C220000000,-,-,-
1511,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C220000000,---,---,---
1512,2025,焊接及切割人員(含電焊工、氣焊工),C220000000,---,---,---
1513,2025,板金人員,C220000000,-,-,-
1514,2025,工具製造人員(含模具工、鉗工),C220000000,1098,44559,60.3
1515,2025,金屬工具機設定及操作人員,C220000000,1122,35995,49.8
1516,2025,產業用機器維修人員,C220000000,511,40246,53.5
1517,2025,精密儀器製造及修理人員,C220000000,-,-,-
1518,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C220000000,711,33534,45.9
1519,2025,電力、電子、資通訊設備裝修人員(含水電工),C220000000,---,---,---
1520,2025,產品分級及檢查人員,C220000000,2896,30903,41.2
1521,2025,服飾打樣人員,C220000000,-,-,-
1522,2025,生產機械設備操作人員、剪裁或裁縫人員,C220000000,40269,34878,45
1523,2025,組裝(現場)人員,C220000000,20493,32281,41.6
1524,2025,小客、貨車駕駛人員,C220000000,1399,35909,45.5
1525,2025,大客、貨車駕駛人員,C220000000,758,41833,54
1526,2025,推土、吊車、起重機等移運設備操作人員,C220000000,490,35343,46.1
1527,2025,其他技藝、機械設備操作及組裝人員,C220000000,-,-,-
1528,2025,基層技術工及勞力工,C220000000,2718,30088,38.1
1529,2025,清潔及家事工作人員(含建築清潔工、房務人員),C220000000,148,30344,38.2
1530,2025,勞力工(含理貨員、行李搬運工),C220000000,2570,30073,38.1
1531,2025,廢棄物收集工及回收資源分類工,C220000000,-,-,-
1532,2025,廚房幫工(含速食烹調),C220000000,-,-,-
1533,2025,抄表員及自動販賣機收款員,C220000000,-,-,-
1534,2025,停車場管理工,C220000000,-,-,-
1535,2025,主管及監督人員,C230000000,7126,72998,111.5
1536,2025,高階主管(總經理及總執行長),C230000000,542,145052,237.8
1537,2025,中階主管(經理),C230000000,1861,92854,140.6
1538,2025,監督人員(含現場及辦公室主任、科/股長),C230000000,4723,56906,86.3
1539,2025,專業人員,C230000000,2657,60408,98.5
1540,2025,品管、工管及生管工程師,C230000000,566,52966,82.9
1541,2025,土木及水利工程師,C230000000,---,---,---
1542,2025,環境工程師,C230000000,---,---,---
1543,2025,機械工程師(含造船、輪機、鑄造),C230000000,431,65525,107.8
1544,2025,化學工程師,C230000000,436,60758,102.5
1545,2025,地質、採礦、鑽探、冶金工程師,C230000000,---,---,---
1546,2025,光學工程師,C230000000,-,-,-
1547,2025,電機、電子工程師,C230000000,314,67218,104.1
1548,2025,建築工程師(含建築師),C230000000,-,-,-
1549,2025,測量師及製圖師,C230000000,-,-,-
1550,2025,平面及多媒體設計師,C230000000,-,-,-
1551,2025,產品及服裝設計師(含工業設計),C230000000,163,52752,78.3
1552,2025,護理人員,C230000000,---,---,---
1553,2025,勞安及衛生管理人員(含工業安全管理師),C230000000,177,58570,85
1554,2025,補教業教師,C230000000,-,-,-
1555,2025,會(審)計師,C230000000,-,-,-
1556,2025,財務及投資規劃分析人員,C230000000,---,---,---
1557,2025,專案管理師(含經營管理顧問),C230000000,97,83879,141
1558,2025,稽核人員,C230000000,---,---,---
1559,2025,人力資源管理師,C230000000,74,57903,88.3
1560,2025,廣告及行銷專業人員(含企劃),C230000000,154,53056,102.4
1561,2025,公關專業人員,C230000000,-,-,-
1562,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C230000000,146,65828,108.2
1563,2025,專利工程師及公證人,C230000000,---,---,---
1564,2025,翻譯人員,C230000000,-,-,-
1565,2025,其他專業人員,C230000000,-,-,-
1566,2025,技術員及助理專業人員,C230000000,6805,42379,63.5
1567,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C230000000,---,---,---
1568,2025,電機、電子技術員,C230000000,573,46279,70.4
1569,2025,機械技術員(含造船、輪機、鑄造),C230000000,855,44028,68.7
1570,2025,化工技術員,C230000000,265,44472,64.1
1571,2025,品管、工管及生管技術員,C230000000,2335,40941,64.1
1572,2025,製圖員,C230000000,304,39131,51.4
1573,2025,地質、採礦、鑽探、冶金技術員,C230000000,---,---,---
1574,2025,環境工程技術員,C230000000,---,---,---
1575,2025,發電設備操作員,C230000000,-,-,-
1576,2025,焚化爐、水處理及氣(液)體設備操作員,C230000000,-,-,-
1577,2025,化學加工設備控制員,C230000000,-,-,-
1578,2025,勞安及衛生技術員,C230000000,194,36463,47.7
1579,2025,其他醫療保健助理專業人員,C230000000,-,-,-
1580,2025,會計人員,C230000000,---,---,---
1581,2025,工商業銷售代表(含業務員),C230000000,1433,41117,57.6
1582,2025,採購員,C230000000,437,42365,58.7
1583,2025,報關員(含報驗、船務人員),C230000000,---,---,---
1584,2025,專業秘書,C230000000,92,52926,82.8
1585,2025,法務人員,C230000000,---,---,---
1586,2025,資訊管理及維護技術員,C230000000,---,---,---
1587,2025,其他技術員及助理專業人員,C230000000,-,-,-
1588,2025,事務支援人員,C230000000,8391,35838,48.7
1589,2025,總務,C230000000,758,36146,52
1590,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C230000000,3315,34924,45.3
1591,2025,收帳、收費人員(含帳款催收),C230000000,---,---,---
1592,2025,接待員及服務台事務人員(含總機),C230000000,---,---,---
1593,2025,電話及網路客服人員,C230000000,---,---,---
1594,2025,醫院(診所)櫃台事務人員,C230000000,-,-,-
1595,2025,會計助理、簿記、出納,C230000000,2049,36242,47.6
1596,2025,存貨事務人員,C230000000,622,35098,50.9
1597,2025,生產及物料規劃事務人員,C230000000,996,39609,58.1
1598,2025,運輸事務人員(含稽查、調度、管理、航務),C230000000,-,-,-
1599,2025,人事事務人員,C230000000,378,34373,43.2
1600,2025,其他事務支援人員,C230000000,-,-,-
1601,2025,服務及銷售工作人員,C230000000,593,35780,46.2
1602,2025,導遊、領隊及解說員,C230000000,-,-,-
1603,2025,廚師(含廚房領班),C230000000,-,-,-
1604,2025,旅館管家、舍監(含房務領班),C230000000,-,-,-
1605,2025,商店銷售及展售人員(含門市店長),C230000000,---,---,---
1606,2025,收銀員及售票員,C230000000,-,-,-
1607,2025,建築物管理員、保全及警衛人員,C230000000,244,37154,52.2
1608,2025,技藝、機械設備操作及組裝人員,C230000000,39251,35977,53.1
1609,2025,砌磚及有關工作人員,C230000000,-,-,-
1610,2025,砌石、裁石及石雕人員,C230000000,2449,33435,42.1
1611,2025,鋼筋彎紮、模板及混凝土有關工作人員,C230000000,-,-,-
1612,2025,營建木作人員,C230000000,-,-,-
1613,2025,屋頂工作、地面牆面鋪設、泥作工作人員,C230000000,-,-,-
1614,2025,絕緣材料、玻璃安裝人員,C230000000,-,-,-
1615,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C230000000,-,-,-
1616,2025,金屬砂模及砂心製造人員,C230000000,-,-,-
1617,2025,焊接及切割人員(含電焊工、氣焊工),C230000000,---,---,---
1618,2025,金屬結構預備及組合人員,C230000000,-,-,-
1619,2025,鍛造、錘造及鍛壓工作人員,C230000000,-,-,-
1620,2025,工具製造人員(含模具工、鉗工),C230000000,133,38768,51.5
1621,2025,金屬工具機設定及操作人員,C230000000,-,-,-
1622,2025,車輛維修人員(含自行車、機車、汽車、火車),C230000000,---,---,---
1623,2025,產業用機器維修人員,C230000000,618,39167,55.1
1624,2025,陶瓷製品有關工作人員(含磚瓦),C230000000,5083,33655,45.7
1625,2025,玻璃製品製造人員,C230000000,12351,37015,61.7
1626,2025,各種材質手工藝人員,C230000000,-,-,-
1627,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C230000000,-,-,-
1628,2025,電力、電子、資通訊設備裝修人員(含水電工),C230000000,253,38917,52.3
1629,2025,產品分級及檢查人員,C230000000,1454,34655,44.5
1630,2025,木材處理、家具木工及有關工作人員,C230000000,---,---,---
1631,2025,生產機械設備操作人員、剪裁或裁縫人員,C230000000,5935,37320,54.3
1632,2025,組裝(現場)人員,C230000000,5687,32022,44.4
1633,2025,軌道車輛駕駛人員,C230000000,-,-,-
1634,2025,小客、貨車駕駛人員,C230000000,427,34392,49.6
1635,2025,大客、貨車駕駛人員,C230000000,3587,40431,54
1636,2025,推土、吊車、起重機等移運設備操作人員,C230000000,920,40051,58.5
1637,2025,其他技藝、機械設備操作及組裝人員,C230000000,-,-,-
1638,2025,基層技術工及勞力工,C230000000,4329,30799,39
1639,2025,清潔及家事工作人員(含建築清潔工、房務人員),C230000000,---,---,---
1640,2025,勞力工(含理貨員、行李搬運工),C230000000,4065,30804,39.1
1641,2025,廢棄物收集工及回收資源分類工,C230000000,-,-,-
1642,2025,廚房幫工(含速食烹調),C230000000,-,-,-
1643,2025,抄表員及自動販賣機收款員,C230000000,-,-,-
1644,2025,停車場管理工,C230000000,-,-,-
1645,2025,主管及監督人員,C240000000,11203,76022,116.4
1646,2025,高階主管(總經理及總執行長),C240000000,1021,133258,231
1647,2025,中階主管(經理),C240000000,2978,87469,133.9
1648,2025,監督人員(含現場及辦公室主任、科/股長),C240000000,7204,63178,92.7
1649,2025,專業人員,C240000000,7536,64882,101.8
1650,2025,品管、工管及生管工程師,C240000000,2077,61289,93.9
1651,2025,土木及水利工程師,C240000000,57,74036,99.4
1652,2025,環境工程師,C240000000,61,71600,130
1653,2025,機械工程師(含造船、輪機、鑄造),C240000000,1830,68694,102.6
1654,2025,化學工程師,C240000000,312,63727,114.9
1655,2025,地質、採礦、鑽探、冶金工程師,C240000000,220,80838,139.3
1656,2025,醫療器材、醫學工程師,C240000000,-,-,-
1657,2025,電機、電子工程師,C240000000,980,72307,112.1
1658,2025,建築工程師(含建築師),C240000000,-,-,-
1659,2025,產品及服裝設計師(含工業設計),C240000000,239,54294,83
1660,2025,醫師,C240000000,---,---,---
1661,2025,護理人員,C240000000,---,---,---
1662,2025,藥事人員(含藥師),C240000000,---,---,---
1663,2025,勞安及衛生管理人員(含工業安全管理師),C240000000,450,57393,96.1
1664,2025,會(審)計師,C240000000,---,---,---
1665,2025,財務及投資規劃分析人員,C240000000,---,---,---
1666,2025,專案管理師(含經營管理顧問),C240000000,216,53309,80.2
1667,2025,稽核人員,C240000000,---,---,---
1668,2025,人力資源管理師,C240000000,150,56947,102
1669,2025,廣告及行銷專業人員(含企劃),C240000000,195,57963,94.4
1670,2025,公關專業人員,C240000000,---,---,---
1671,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C240000000,654,64887,106.6
1672,2025,律師,C240000000,-,-,-
1673,2025,專利工程師及公證人,C240000000,-,-,-
1674,2025,翻譯人員,C240000000,-,-,-
1675,2025,其他專業人員,C240000000,-,-,-
1676,2025,技術員及助理專業人員,C240000000,15725,48087,72.8
1677,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C240000000,---,---,---
1678,2025,電機、電子技術員,C240000000,1372,53630,81.1
1679,2025,冷凍空調技術員,C240000000,---,---,---
1680,2025,機械技術員(含造船、輪機、鑄造),C240000000,6399,51802,78.9
1681,2025,化工技術員,C240000000,530,58510,97.6
1682,2025,品管、工管及生管技術員,C240000000,2902,41342,60.4
1683,2025,製圖員,C240000000,494,37767,53.2
1684,2025,地質、採礦、鑽探、冶金技術員,C240000000,-,-,-
1685,2025,環境工程技術員,C240000000,246,43727,65.9
1686,2025,發電設備操作員,C240000000,-,-,-
1687,2025,焚化爐、水處理及氣(液)體設備操作員,C240000000,148,70429,95.1
1688,2025,化學加工設備控制員,C240000000,-,-,-
1689,2025,金屬生產製程控制員,C240000000,-,-,-
1690,2025,農業技術及農業推廣人員,C240000000,-,-,-
1691,2025,醫療設備控制技術員,C240000000,---,---,---
1692,2025,醫學及病理檢驗人員,C240000000,---,---,---
1693,2025,勞安及衛生技術員,C240000000,475,38588,62.2
1694,2025,其他醫療保健助理專業人員,C240000000,-,-,-
1695,2025,會計人員,C240000000,223,63013,98.4
1696,2025,工商業銷售代表(含業務員),C240000000,1750,43153,62.2
1697,2025,採購員,C240000000,777,41182,62.1
1698,2025,報關員(含報驗、船務人員),C240000000,---,---,---
1699,2025,專業秘書,C240000000,---,---,---
1700,2025,法務人員,C240000000,---,---,---
1701,2025,資訊管理及維護技術員,C240000000,284,48212,76.6
1702,2025,電信技術員,C240000000,---,---,---
1703,2025,其他技術員及助理專業人員,C240000000,-,-,-
1704,2025,事務支援人員,C240000000,12479,40320,61.7
1705,2025,總務,C240000000,958,37982,58.5
1706,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C240000000,4113,40935,61.8
1707,2025,接待員及服務台事務人員(含總機),C240000000,---,---,---
1708,2025,醫院(診所)櫃台事務人員,C240000000,-,-,-
1709,2025,會計助理、簿記、出納,C240000000,3023,36379,51
1710,2025,統計、財務、證券及保險事務人員,C240000000,---,---,---
1711,2025,存貨事務人員,C240000000,1413,43094,70.1
1712,2025,生產及物料規劃事務人員,C240000000,2289,45097,74.7
1713,2025,運輸事務人員(含稽查、調度、管理、航務),C240000000,-,-,-
1714,2025,人事事務人員,C240000000,482,36250,49.8
1715,2025,其他事務支援人員,C240000000,-,-,-
1716,2025,服務及銷售工作人員,C240000000,304,37466,56.5
1717,2025,廚師(含廚房領班),C240000000,---,---,---
1718,2025,按摩師,C240000000,-,-,-
1719,2025,商店銷售及展售人員(含門市店長),C240000000,---,---,---
1720,2025,電話及網路行銷人員,C240000000,-,-,-
1721,2025,建築物管理員、保全及警衛人員,C240000000,265,37788,56.7
1722,2025,技藝、機械設備操作及組裝人員,C240000000,56034,40754,65.2
1723,2025,園藝及農牧業生產人員,C240000000,-,-,-
1724,2025,砌磚及有關工作人員,C240000000,---,---,---
1725,2025,鋼筋彎紮、模板及混凝土有關工作人員,C240000000,---,---,---
1726,2025,營建木作人員,C240000000,-,-,-
1727,2025,絕緣材料、玻璃安裝人員,C240000000,-,-,-
1728,2025,管道裝設人員(含檢修),C240000000,-,-,-
1729,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C240000000,---,---,---
1730,2025,金屬砂模及砂心製造人員,C240000000,2182,32794,46.3
1731,2025,焊接及切割人員(含電焊工、氣焊工),C240000000,1955,37209,50.3
1732,2025,板金人員,C240000000,594,44036,62.4
1733,2025,鍛造、錘造及鍛壓工作人員,C240000000,---,---,---
1734,2025,工具製造人員(含模具工、鉗工),C240000000,385,40452,59.2
1735,2025,金屬工具機設定及操作人員,C240000000,8883,36148,55.8
1736,2025,產業用機器維修人員,C240000000,2084,59742,95.4
1737,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C240000000,-,-,-
1738,2025,電力、電子、資通訊設備裝修人員(含水電工),C240000000,1286,61762,94.4
1739,2025,產品分級及檢查人員,C240000000,1303,32670,60.9
1740,2025,生產機械設備操作人員、剪裁或裁縫人員,C240000000,23103,43692,69.4
1741,2025,組裝(現場)人員,C240000000,9125,31871,59
1742,2025,小客、貨車駕駛人員,C240000000,729,38818,55.4
1743,2025,大客、貨車駕駛人員,C240000000,1033,44128,63.3
1744,2025,推土、吊車、起重機等移運設備操作人員,C240000000,1816,52176,84.5
1745,2025,其他技藝、機械設備操作及組裝人員,C240000000,-,-,-
1746,2025,基層技術工及勞力工,C240000000,4709,31418,44.9
1747,2025,清潔及家事工作人員(含建築清潔工、房務人員),C240000000,268,30043,38
1748,2025,勞力工(含理貨員、行李搬運工),C240000000,4441,31501,45.3
1749,2025,廚房幫工(含速食烹調),C240000000,-,-,-
1750,2025,抄表員及自動販賣機收款員,C240000000,-,-,-
1751,2025,停車場管理工,C240000000,-,-,-
1752,2025,主管及監督人員,C250000000,29786,63219,100.9
1753,2025,高階主管(總經理及總執行長),C250000000,2410,122608,194
1754,2025,中階主管(經理),C250000000,8186,75277,109.8
1755,2025,監督人員(含現場及辦公室主任、科/股長),C250000000,19190,50616,69.8
1756,2025,專業人員,C250000000,12402,50490,70.7
1757,2025,品管、工管及生管工程師,C250000000,2630,48611,67.3
1758,2025,土木及水利工程師,C250000000,227,53979,103.7
1759,2025,環境工程師,C250000000,---,---,---
1760,2025,冷凍空調工程師,C250000000,-,-,-
1761,2025,機械工程師(含造船、輪機、鑄造),C250000000,3656,52358,72.7
1762,2025,化學工程師,C250000000,64,47064,65.8
1763,2025,地質、採礦、鑽探、冶金工程師,C250000000,-,-,-
1764,2025,光學工程師,C250000000,-,-,-
1765,2025,電機、電子工程師,C250000000,927,52920,73.8
1766,2025,建築工程師(含建築師),C250000000,-,-,-
1767,2025,室內設計師,C250000000,-,-,-
1768,2025,平面及多媒體設計師,C250000000,---,---,---
1769,2025,產品及服裝設計師(含工業設計),C250000000,1709,48922,67.8
1770,2025,護理人員,C250000000,---,---,---
1771,2025,勞安及衛生管理人員(含工業安全管理師),C250000000,878,51001,68.9
1772,2025,其他醫療保健專業人員,C250000000,-,-,-
1773,2025,會(審)計師,C250000000,-,-,-
1774,2025,風險控管人員,C250000000,-,-,-
1775,2025,財務及投資規劃分析人員,C250000000,---,---,---
1776,2025,專案管理師(含經營管理顧問),C250000000,487,54110,79.1
1777,2025,稽核人員,C250000000,---,---,---
1778,2025,人力資源管理師,C250000000,315,46722,64.1
1779,2025,廣告及行銷專業人員(含企劃),C250000000,593,41471,57.2
1780,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C250000000,787,53088,75.8
1781,2025,律師,C250000000,-,-,-
1782,2025,專利工程師及公證人,C250000000,---,---,---
1783,2025,翻譯人員,C250000000,---,---,---
1784,2025,其他專業人員,C250000000,-,-,-
1785,2025,技術員及助理專業人員,C250000000,39583,39191,52.1
1786,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C250000000,---,---,---
1787,2025,電機、電子技術員,C250000000,1544,39245,55.9
1788,2025,機械技術員(含造船、輪機、鑄造),C250000000,9989,38752,51.9
1789,2025,化工技術員,C250000000,412,32991,45.7
1790,2025,品管、工管及生管技術員,C250000000,10436,37298,49.1
1791,2025,製圖員,C250000000,4710,38273,50.9
1792,2025,環境工程技術員,C250000000,222,37580,54.1
1793,2025,發電設備操作員,C250000000,-,-,-
1794,2025,焚化爐、水處理及氣(液)體設備操作員,C250000000,---,---,---
1795,2025,化學加工設備控制員,C250000000,-,-,-
1796,2025,金屬生產製程控制員,C250000000,-,-,-
1797,2025,勞安及衛生技術員,C250000000,821,39649,50.1
1798,2025,其他醫療保健助理專業人員,C250000000,-,-,-
1799,2025,會計人員,C250000000,303,45768,63.2
1800,2025,工商業銷售代表(含業務員),C250000000,6633,44389,58.5
1801,2025,採購員,C250000000,3263,37246,49.7
1802,2025,報關員(含報驗、船務人員),C250000000,---,---,---
1803,2025,會議及活動規劃人員,C250000000,-,-,-
1804,2025,專業秘書,C250000000,237,44411,60.2
1805,2025,法務人員,C250000000,---,---,---
1806,2025,攝影師、攝影記者,C250000000,-,-,-
1807,2025,資訊管理及維護技術員,C250000000,802,37553,48.6
1808,2025,其他技術員及助理專業人員,C250000000,-,-,-
1809,2025,事務支援人員,C250000000,36633,34538,44.5
1810,2025,總務,C250000000,3681,34657,43.7
1811,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C250000000,12099,33924,43.6
1812,2025,收帳、收費人員(含帳款催收),C250000000,---,---,---
1813,2025,接待員及服務台事務人員(含總機),C250000000,601,31937,42.4
1814,2025,電話及網路客服人員,C250000000,---,---,---
1815,2025,統計調查訪談人員,C250000000,-,-,-
1816,2025,醫院(診所)櫃台事務人員,C250000000,-,-,-
1817,2025,會計助理、簿記、出納,C250000000,11902,35385,45.3
1818,2025,統計、財務、證券及保險事務人員,C250000000,-,-,-
1819,2025,存貨事務人員,C250000000,2641,33899,45.3
1820,2025,生產及物料規劃事務人員,C250000000,4147,34746,45.8
1821,2025,運輸事務人員(含稽查、調度、管理、航務),C250000000,-,-,-
1822,2025,人事事務人員,C250000000,1535,33936,43.8
1823,2025,其他事務支援人員,C250000000,-,-,-
1824,2025,服務及銷售工作人員,C250000000,1762,32148,43.3
1825,2025,廚師(含廚房領班),C250000000,---,---,---
1826,2025,旅館管家、舍監(含房務領班),C250000000,-,-,-
1827,2025,按摩師,C250000000,-,-,-
1828,2025,商店銷售及展售人員(含門市店長),C250000000,839,31624,45.4
1829,2025,電話及網路行銷人員,C250000000,-,-,-
1830,2025,建築物管理員、保全及警衛人員,C250000000,752,32095,40
1831,2025,其他服務及銷售工作人員,C250000000,-,-,-
1832,2025,技藝、機械設備操作及組裝人員,C250000000,214691,33817,43
1833,2025,鋼筋彎紮、模板及混凝土有關工作人員,C250000000,-,-,-
1834,2025,營建木作人員,C250000000,-,-,-
1835,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),C250000000,-,-,-
1836,2025,屋頂工作、地面牆面鋪設、泥作工作人員,C250000000,---,---,---
1837,2025,絕緣材料、玻璃安裝人員,C250000000,---,---,---
1838,2025,管道裝設人員(含檢修),C250000000,-,-,-
1839,2025,空調及冷凍機械裝修人員,C250000000,-,-,-
1840,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C250000000,3156,34455,42.2
1841,2025,金屬砂模及砂心製造人員,C250000000,734,34139,45.7
1842,2025,焊接及切割人員(含電焊工、氣焊工),C250000000,14331,36165,45.3
1843,2025,板金人員,C250000000,1718,34802,42.9
1844,2025,金屬結構預備及組合人員,C250000000,477,35579,45.3
1845,2025,鍛造、錘造及鍛壓工作人員,C250000000,4659,35953,47.7
1846,2025,工具製造人員(含模具工、鉗工),C250000000,17687,35453,44.4
1847,2025,金屬工具機設定及操作人員,C250000000,51062,33929,43.4
1848,2025,車輛維修人員(含自行車、機車、汽車、火車),C250000000,-,-,-
1849,2025,產業用機器維修人員,C250000000,1802,37678,50
1850,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C250000000,-,-,-
1851,2025,電力、電子、資通訊設備裝修人員(含水電工),C250000000,701,36538,46.9
1852,2025,產品分級及檢查人員,C250000000,7395,30906,40.1
1853,2025,木材處理、家具木工及有關工作人員,C250000000,-,-,-
1854,2025,光學鏡片製作人員,C250000000,-,-,-
1855,2025,生產機械設備操作人員、剪裁或裁縫人員,C250000000,51242,33815,42.6
1856,2025,組裝(現場)人員,C250000000,51264,31936,40.7
1857,2025,機車送件駕駛人員,C250000000,-,-,-
1858,2025,小客、貨車駕駛人員,C250000000,5032,34441,43.1
1859,2025,大客、貨車駕駛人員,C250000000,2184,40145,52
1860,2025,推土、吊車、起重機等移運設備操作人員,C250000000,1107,39918,54.6
1861,2025,其他技藝、機械設備操作及組裝人員,C250000000,-,-,-
1862,2025,基層技術工及勞力工,C250000000,15520,30774,38.9
1863,2025,清潔及家事工作人員(含建築清潔工、房務人員),C250000000,689,30008,38.1
1864,2025,勞力工(含理貨員、行李搬運工),C250000000,14813,30811,39
1865,2025,廢棄物收集工及回收資源分類工,C250000000,---,---,---
1866,2025,廚房幫工(含速食烹調),C250000000,---,---,---
1867,2025,抄表員及自動販賣機收款員,C250000000,-,-,-
1868,2025,停車場管理工,C250000000,-,-,-
1869,2025,主管及監督人員,C260000000,48896,119564,271.2
1870,2025,高階主管(總經理及總執行長),C260000000,5078,202639,493.4
1871,2025,中階主管(經理),C260000000,19785,133680,308.4
1872,2025,監督人員(含現場及辦公室主任、科/股長),C260000000,24033,90389,197.7
1873,2025,專業人員,C260000000,121581,80818,171.3
1874,2025,數理工程及地球科學研究人員,C260000000,---,---,---
1875,2025,統計及精算專業人員,C260000000,-,-,-
1876,2025,品管、工管及生管工程師,C260000000,14442,69528,134.9
1877,2025,土木及水利工程師,C260000000,-,-,-
1878,2025,環境工程師,C260000000,122,59799,103.6
1879,2025,冷凍空調工程師,C260000000,1260,74570,135.8
1880,2025,機械工程師(含造船、輪機、鑄造),C260000000,11068,71378,157.6
1881,2025,化學工程師,C260000000,7769,78796,168.1
1882,2025,紡織工程師,C260000000,-,-,-
1883,2025,醫療器材、醫學工程師,C260000000,-,-,-
1884,2025,生物科學工程師,C260000000,-,-,-
1885,2025,光學工程師,C260000000,2867,74900,124.8
1886,2025,電機、電子工程師,C260000000,54509,82498,184.1
1887,2025,電信工程師,C260000000,4878,125356,258.4
1888,2025,建築工程師(含建築師),C260000000,---,---,---
1889,2025,測量師及製圖師,C260000000,-,-,-
1890,2025,平面及多媒體設計師,C260000000,---,---,---
1891,2025,產品及服裝設計師(含工業設計),C260000000,3088,71414,127.9
1892,2025,護理人員,C260000000,373,52379,102.6
1893,2025,勞安及衛生管理人員(含工業安全管理師),C260000000,2260,63461,110.7
1894,2025,會(審)計師,C260000000,44,82167,153.2
1895,2025,風險控管人員,C260000000,---,---,---
1896,2025,財務及投資規劃分析人員,C260000000,216,70679,140.5
1897,2025,專案管理師(含經營管理顧問),C260000000,1863,79430,150.1
1898,2025,稽核人員,C260000000,197,70722,130
1899,2025,人力資源管理師,C260000000,1840,58497,107.4
1900,2025,廣告及行銷專業人員(含企劃),C260000000,2465,79565,154.1
1901,2025,公關專業人員,C260000000,---,---,---
1902,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C260000000,12024,91780,198.5
1903,2025,律師,C260000000,---,---,---
1904,2025,專利工程師及公證人,C260000000,136,87608,180.8
1905,2025,編輯、作家及有關撰稿人員,C260000000,---,---,---
1906,2025,翻譯人員,C260000000,---,---,---
1907,2025,其他專業人員,C260000000,-,-,-
1908,2025,技術員及助理專業人員,C260000000,129267,49507,101.7
1909,2025,物理、化學及地球科學技術員,C260000000,---,---,---
1910,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C260000000,-,-,-
